upazila_id,village_id,farmer_id,waterlevel,waterunit,plantdate,measuredate,districtname,measure1,measure2,visit,DistrictName,Upazila,treatment,anymarginal,afterharvest,plantdate1,dat,dryfield
9,532,3748,0,1,2017-01-28,2017-04-19,Mymensingh,2017-03-25,2017-04-19,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-27,82,1
9,532,3748,0,1,2017-01-27,2017-03-25,Mymensingh,2017-03-25,2017-04-19,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-27,57,1
9,532,3749,0,1,2017-01-27,2017-04-19,Mymensingh,2017-03-25,2017-04-19,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-31,78,1
9,532,3749,0,1,2017-01-31,2017-03-25,Mymensingh,2017-03-25,2017-04-19,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-31,53,1
9,532,3750,0,1,2017-01-28,2017-03-25,Mymensingh,2017-03-25,2017-04-19,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-28,56,1
9,532,3750,0,1,2017-01-30,2017-04-19,Mymensingh,2017-03-25,2017-04-19,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-28,81,1
9,533,3751,0,1,2017-01-23,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-23,52,1
9,533,3751,11,1,2017-01-30,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-23,92,0
9,533,3752,0,1,2017-01-25,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-25,50,1
9,533,3752,7,1,2017-01-27,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-25,90,0
9,533,3753,2.5,1,2017-01-31,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-31,84,0
9,533,3753,0,1,2017-01-31,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-31,44,1
9,533,3754,2,1,2017-01-25,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-29,86,0
9,533,3754,0,1,2017-01-29,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-29,46,1
9,533,3755,0,1,2017-02-13,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-02-13,31,1
9,533,3755,6.19999980926514,1,2017-01-28,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-02-13,71,0
9,533,3756,8.10000038146973,1,2017-02-03,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-27,88,0
9,533,3756,0,1,2017-01-27,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-27,48,1
9,533,3757,0,1,2017-01-29,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-29,46,1
9,533,3757,7,1,2017-01-29,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-29,86,0
9,533,3758,6,1,2017-01-28,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-28,47,0
9,533,3758,6.80000019073486,1,2017-01-29,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-28,87,0
9,533,3759,3,1,2017-01-27,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-31,84,0
9,533,3759,2,1,2017-01-31,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-31,44,0
9,533,3760,0,1,2017-01-30,2017-03-16,Mymensingh,2017-03-16,2017-04-24,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-30,45,1
9,533,3760,21,1,2017-01-26,2017-04-25,Mymensingh,2017-03-16,2017-04-24,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-30,85,0
9,534,3761,0,1,2017-01-24,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-24,54,1
9,534,3761,0,1,2017-01-25,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-24,77,1
9,534,3762,4.59999990463257,1,2017-01-22,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-22,56,0
9,534,3762,0,1,2017-01-30,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-22,79,1
9,534,3763,1,1,2017-01-31,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-31,47,0
9,534,3763,0,1,2017-01-29,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-31,70,1
9,534,3764,0,1,2017-01-29,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-29,49,1
9,534,3764,0,1,2017-01-27,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-29,72,1
9,534,3765,8,1,2017-02-06,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-02-06,41,0
9,534,3765,0,1,2017-01-31,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-02-06,64,1
9,534,3766,0,1,2017-02-05,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-30,71,1
9,534,3766,0,1,2017-01-30,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-30,48,1
9,534,3767,0,1,2017-01-28,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-28,73,1
9,534,3767,0,1,2017-01-28,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-28,50,1
9,534,3768,0,1,2017-01-25,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-25,53,1
9,534,3768,0,1,2017-01-27,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-25,76,1
9,534,3769,0,1,2017-01-23,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-02-01,69,1
9,534,3769,0,1,2017-02-01,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-02-01,46,1
9,534,3770,1,1,2017-01-30,2017-03-19,Mymensingh,2017-03-18,2017-04-11,1,Mymensingh,Phulpur Upazila,1,0,0,2017-01-30,48,0
9,534,3770,0,1,2017-01-31,2017-04-11,Mymensingh,2017-03-18,2017-04-11,2,Mymensingh,Phulpur Upazila,1,0,0,2017-01-30,71,1
9,535,3771,0,1,2017-01-25,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-23,90,1
9,535,3771,0,1,2017-01-23,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-23,50,1
9,535,3772,0,1,2017-01-31,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-31,82,1
9,535,3772,0,1,2017-01-31,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-31,42,1
9,535,3773,0,1,2017-01-26,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-26,47,1
9,535,3773,0,1,2017-01-29,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-26,87,1
9,535,3774,0,1,2017-01-25,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-25,48,1
9,535,3774,0,1,2017-01-27,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-25,88,1
9,535,3775,0,1,2017-01-28,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-18,95,1
9,535,3775,0,1,2017-01-18,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-18,55,1
9,535,3776,1,1,2017-01-29,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-22,91,0
9,535,3776,0,1,2017-01-22,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-22,51,1
9,535,3777,0,1,2017-02-02,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-25,88,1
9,535,3777,0,1,2017-01-25,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-25,48,1
9,535,3778,0,1,2017-01-26,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-23,90,1
9,535,3778,0,1,2017-01-23,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-23,50,1
9,535,3779,0,1,2017-01-21,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-21,52,1
9,535,3779,0,1,2017-01-28,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-21,92,1
9,535,3780,0,1,2017-01-25,2017-04-23,Mymensingh,2017-03-14,2017-04-23,2,Mymensingh,Phulpur Upazila,0,0,0,2017-01-24,89,1
9,535,3780,0,1,2017-01-24,2017-03-14,Mymensingh,2017-03-14,2017-04-23,1,Mymensingh,Phulpur Upazila,0,0,0,2017-01-24,49,1
1,538,3781,5,1,2017-02-18,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-18,50,0
1,538,3781,0,1,2017-02-18,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-18,61,1
1,538,3782,0,1,2017-02-16,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-16,63,1
1,538,3782,3,1,2017-02-16,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-16,52,0
1,538,3783,0,1,2017-02-17,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-17,62,1
1,538,3783,0,1,2017-02-17,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-17,51,1
1,538,3784,3,1,2017-02-15,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-15,53,0
1,538,3784,0,1,2017-02-15,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-15,64,1
1,538,3785,4,1,2017-02-19,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-19,60,0
1,538,3785,5,1,2017-02-19,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-19,49,0
1,538,3786,0,1,2017-02-17,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-17,62,1
1,538,3786,5,1,2017-02-17,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-17,51,0
1,538,3787,3,1,2017-02-16,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-16,52,0
1,538,3787,2,1,2017-02-16,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-16,63,0
1,538,3788,3,1,2017-02-13,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-13,66,0
1,538,3788,3,1,2017-02-13,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,55,0
1,538,3789,3,1,2017-02-18,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-18,61,0
1,538,3789,0,1,2017-02-18,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-18,50,1
1,538,3790,4,1,2017-02-18,2017-04-09,Rajshahi,2017-04-09,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-18,50,0
1,538,3790,5,1,2017-02-18,2017-04-20,Rajshahi,2017-04-09,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-18,61,0
1,557,3791,5,1,2017-02-09,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-09,70,0
1,557,3791,1,1,2017-02-09,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-09,27,0
1,557,3792,7,1,2017-02-12,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-12,67,0
1,557,3792,3,1,2017-02-12,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-12,24,0
1,557,3793,6,1,2017-02-11,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-11,68,0
1,557,3793,1,1,2017-02-11,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-11,25,0
1,557,3794,5,1,2017-02-11,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-11,25,0
1,557,3794,7,1,2017-02-11,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-11,68,0
1,557,3795,3,1,2017-02-09,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-09,70,0
1,557,3795,5,1,2017-02-09,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-09,27,0
1,557,3796,3,1,2017-02-13,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-13,66,0
1,557,3796,4,1,2017-02-13,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,23,0
1,557,3797,4,1,2017-02-13,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-13,66,0
1,557,3797,1,1,2017-02-13,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,23,0
1,557,3798,2,1,2017-02-18,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-18,18,0
1,557,3798,4.5,1,2017-02-18,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-18,61,0
1,557,3799,7,1,2017-02-13,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-13,23,0
1,557,3799,3,1,2017-02-13,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-13,66,0
1,557,3800,0,1,2017-02-10,2017-04-20,Rajshahi,2017-03-08,2017-04-20,2,Rajshahi,BAGMARA,0,1,0,2017-02-10,69,1
1,557,3800,5,1,2017-02-10,2017-03-08,Rajshahi,2017-03-08,2017-04-20,1,Rajshahi,BAGMARA,0,1,0,2017-02-10,26,0
3,558,3801,4,1,2017-02-16,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-16,37,0
3,558,3801,0,1,2017-02-16,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-16,92,1
3,558,3802,0,1,2017-02-17,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-17,36,1
3,558,3802,0,1,2017-02-17,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-17,91,1
3,558,3803,0,1,2017-02-16,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-16,92,1
3,558,3803,0,1,2017-02-16,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-16,37,1
3,558,3804,0,1,2017-02-19,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-19,34,1
3,558,3804,0,1,2017-02-19,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-19,89,1
3,558,3805,2,1,2017-02-16,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-16,37,0
3,558,3805,0,1,2017-02-16,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-16,92,1
3,558,3806,0,1,2017-02-18,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-18,35,1
3,558,3806,0,1,2017-02-18,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-18,90,1
3,558,3807,0,1,2017-02-15,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-15,93,1
3,558,3807,5,1,2017-02-15,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-15,38,0
3,558,3808,4,1,2017-02-18,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-18,35,0
3,558,3808,0,1,2017-02-18,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-18,90,1
3,558,3809,0,1,2017-02-13,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-13,95,1
3,558,3809,0,1,2017-02-13,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-13,40,1
3,558,3810,0,1,2017-02-14,2017-03-25,Rajshahi,2017-03-25,2017-05-16,1,Rajshahi,DURGAPUR,1,1,0,2017-02-14,39,1
3,558,3810,0,1,2017-02-14,2017-05-19,Rajshahi,2017-03-25,2017-05-16,2,Rajshahi,DURGAPUR,1,1,0,2017-02-14,94,1
5,560,3811,0,1,2017-03-14,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-15,75,1
5,560,3811,0,1,2017-03-15,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-15,34,1
5,560,3812,0,1,2017-03-06,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-06,84,1
5,560,3812,0,1,2017-03-06,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-06,43,1
5,560,3813,0,1,2017-03-12,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-12,37,1
5,560,3813,0,1,2017-03-12,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-12,78,1
5,560,3814,0,1,2017-03-18,2017-06-01,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-18,75,1
5,560,3814,0,1,2017-03-18,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-18,31,1
5,560,3815,0,1,2017-03-16,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-16,74,1
5,560,3815,0,1,2017-03-16,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-16,33,1
5,560,3816,0,1,2017-03-08,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-08,41,1
5,560,3816,0,1,2017-03-08,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-08,82,1
5,560,3817,0,1,2017-03-12,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-12,78,1
5,560,3817,0,1,2017-03-12,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-12,37,1
5,560,3818,0,1,2017-03-11,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-11,38,1
5,560,3818,0,1,2017-03-11,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-11,79,1
5,560,3819,0,1,2017-03-12,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-12,78,1
5,560,3819,0,1,2017-03-12,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-12,37,1
5,560,3820,0,1,2017-03-09,2017-04-18,Rajshahi,2017-04-18,2017-06-11,1,Rajshahi,MOHANPUR,1,0,0,2017-03-09,40,1
5,560,3820,0,1,2017-03-09,2017-05-29,Rajshahi,2017-04-18,2017-06-11,2,Rajshahi,MOHANPUR,1,0,0,2017-03-09,81,1
12,566,3821,0,1,2017-02-05,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-05,95,1
12,566,3821,1,1,2017-02-05,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-05,44,0
12,566,3822,0,1,2017-02-09,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-07,93,1
12,566,3822,2,1,2017-02-07,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-07,42,0
12,566,3823,1,1,2017-02-04,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-04,45,0
12,566,3823,0,1,2017-02-07,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-04,96,1
12,566,3824,0,1,2017-02-03,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-09,91,1
12,566,3824,7,1,2017-02-09,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-09,40,0
12,566,3825,0,1,2017-02-01,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-05,95,1
12,566,3825,0,1,2017-02-05,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-05,44,1
12,566,3826,0,1,2017-02-04,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-03,97,1
12,566,3826,0,1,2017-02-03,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-03,46,1
12,566,3827,0,1,2017-02-08,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-08,41,1
12,566,3827,0,1,2017-02-06,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-08,92,1
12,566,3828,0,1,2017-02-03,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-06,94,1
12,566,3828,1,1,2017-02-06,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-06,43,0
12,566,3829,0,1,2017-02-02,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-07,93,1
12,566,3829,0,1,2017-02-07,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-07,42,1
12,566,3830,0,1,2017-02-09,2017-03-21,Rajshahi,2017-03-21,2017-05-11,1,Rajshahi,TANORE,1,1,0,2017-02-09,40,1
12,566,3830,0,1,2017-02-08,2017-05-11,Rajshahi,2017-03-21,2017-05-11,2,Rajshahi,TANORE,1,1,0,2017-02-09,91,1
12,567,3831,0,1,2017-02-07,2017-05-09,Rajshahi,2017-03-18,2017-05-07,2,Rajshahi,TANORE,0,1,0,2017-01-31,98,1
12,567,3831,1,1,2017-01-31,2017-03-18,Rajshahi,2017-03-18,2017-05-07,1,Rajshahi,TANORE,0,1,0,2017-01-31,46,0
12,567,3832,0,1,2017-02-03,2017-05-09,Rajshahi,2017-03-18,2017-05-07,2,Rajshahi,TANORE,0,1,0,2017-02-04,94,1
12,567,3832,3,1,2017-02-04,2017-03-18,Rajshahi,2017-03-18,2017-05-07,1,Rajshahi,TANORE,0,1,0,2017-02-04,42,0
12,567,3833,5,1,2017-02-05,2017-03-18,Rajshahi,2017-03-18,2017-05-07,1,Rajshahi,TANORE,0,1,0,2017-02-05,41,0
12,567,3833,0,1,2017-02-05,2017-05-09,Rajshahi,2017-03-18,2017-05-07,2,Rajshahi,TANORE,0,1,0,2017-02-05,93,1
12,567,3834,0,1,2017-02-01,2017-05-09,Rajshahi,2017-03-18,2017-05-07,2,Rajshahi,TANORE,0,1,0,2017-02-02,96,1
