farmer_id,age,edu,hhsize,livestock,landhold,assetheld_1,assetheld_5,assetheld_9,knowawd,renter,area1_acre,anymarginal,ncrop1,rice_rice_sys,boro_rvirrig_1,boro_revperacre_1,boro_tcost_1,boro_watercostpacre_1,aman_peracre_1
3009,38,16,4,2,1.53999996185303,0,0,0,0,0,0.299999992052714,0,3,0,18,33600.0003662109,17000.0004503462,4000.00010596382,23466.6677856445
3010,45,6,5,5,1.76000006993612,0,0,1,0,0,0.349999984105427,0,3,0,17,45257.1448974609,18371.4294057315,4000.00018165228,23314.2868652344
3011,32,12,3,0,1.53999996185303,0,1,0,0,0,0.139999995628993,0,2,1,19,31428.5723876953,20428.5720663817,4285.71441952064,27857.1450805664
3012,65,8,4,5,1.53999996185303,1,0,1,0,0,0.139999995628993,0,2,1,20,42857.1441650391,20000.0006244296,4285.71441952064,30000.0009155274
3013,40,10,4,0,1.09999998410543,0,0,0,0,0,0.389999985694887,0,2,1,18,41538.4634399414,16307.6929058549,4102.56425304525,27282.053100586
3014,55,3,5,2,2,1,0,0,0,0,0.33999999364217,0,2,1,18,41411.765625,16323.5297170066,3823.5294832628,26000.000793457
3015,60,10,3,0,0.209999998410543,1,1,1,0,0,0.0900000035762787,0,2,1,18,31999.9987792969,23111.1101927581,4999.99980131786,23111.1110229492
3016,32,12,3,10,1.53999996185303,1,0,1,0,0,0.139999995628993,0,2,1,18,42857.1441650391,19142.8577405255,4285.71441952064,28000.0008544922
3017,40,10,4,7,1.09999998410543,1,0,0,0,0,0.139999995628993,0,2,1,18,34285.7153320313,17714.286267352,4285.71441952064,13714.2861328125
3018,40,10,3,3,1.09999998410543,1,0,1,0,0,0.25,0,2,1,18,40800.0009155274,19800,4800,20799.999206543
3019,35,9,4,1,0.200000007947286,0,0,0,0,0,0.200000007947286,0,2,1,19,41999.9990844726,18149.9992787838,4499.99982118607,33599.9974365235
3020,40,5,2,4,0.220000008742015,0,0,0,0,0,0.220000008742015,0,2,1,18,40909.0896606445,17727.2720228542,4545.45436483442,30545.4536132813
3021,46,10,4,4,0.88000003496806,1,0,0,0,1,0.159999996423721,0,2,1,14,22500.0010986328,25937.5005797483,5000.00011175871,20000.0006103516
3022,20,14,4,4,0.400000015894573,0,0,0,0,0,0.159999996423721,0,2,1,18,49500.0010986328,10437.5002332963,5000.00011175871,16250.000793457
3023,38,2,5,2,1,1,0,0,0,0,0.220000008742015,0,2,1,16,38181.8161010742,22499.9991059304,4999.99980131786,18909.0907287598
3024,50,17,4,6,1.53999996185303,0,0,0,1,0,0.200000007947286,0,2,1,16,44999.997253418,21399.9991496404,4499.99982118607,23999.9985351563
3025,35,1,4,1,0.259999990463257,0,0,0,0,0,0.100000003973643,0,2,1,16,38399.9970703125,5999.99976158143,3999.99984105429,17599.9993286133
3026,50,10,7,5,1.53999996185303,0,0,1,0,0,0.37999999523163,0,2,1,18,43999.9991455078,17894.7370666545,4736.84216470268,29473.6845703125
3027,65,10,6,7,2.19999996821086,1,0,0,0,0,0.419999996821087,0,2,1,18,28571.4294433594,19761.9049114795,4761.90479794686,24761.9055175781
3028,25,10,5,1,1.09999998410543,0,0,0,0,0,0.44000001748403,0,1,0,19,40727.2723388672,26818.180752523,4999.99980131785,0
3029,20,10,5,4,0.330000003178914,0,0,0,0,0,0.200000007947286,0,1,0,18,28599.9986572266,20649.9991794428,4749.99981125196,0
3030,20,10,4,4,1.76000006993612,1,0,0,0,0,0.180000007152557,0,1,0,18,28888.8881835938,23888.8879396298,5555.55533479762,0
3031,35,16,14,2,0.820000012715657,0,0,0,0,0,0.33999999364217,0,2,1,15,32941.1755371093,22941.1768995768,4411.76478838015,24470.5885620117
3032,30,10,4,1,0.220000008742015,0,0,0,0,1,0.220000008742015,0,2,1,17,27999.9984741211,8636.36329318539,4545.45436483442,21818.1818847656
3033,30,1,2,2,0.279999991257985,0,0,0,0,1,0.279999991257985,0,2,1,2,34285.7153320313,8214.28597074789,4642.85728781402,27857.144897461
3034,30,5,4,1,0.480000019073487,0,0,0,0,1,0.149999996026357,0,2,1,16,37333.3337402344,19133.3338401936,4000.00010596382,22400.0002441406
3035,38,10,3,4,0.330000003178914,1,0,0,0,0,0.110000004371007,0,2,1,16,27999.9982910157,19818.1810306781,4545.45436483442,14545.4544067383
3036,52,2,4,8,6.59999974568683,1,0,1,0,0,0.319999992847443,0,3,0,12,28000.0019531251,24375.0005448237,4687.50010477379,22500
3037,45,12,4,6,2.19999996821086,0,0,1,0,0,0.139999995628993,0,1,0,16,40000.0012207031,20000.0006244296,4285.71441952064,0
3038,44,10,5,4,0.849999984105427,1,0,0,0,0,0.110000004371007,0,2,1,18,37818.1814575196,20727.2719036449,4545.45436483442,30545.4528808594
3039,45,12,4,2,1.3799999554952,1,1,0,0,0,0.110000004371007,0,1,0,16,26181.8173828125,20909.0900782383,4545.45436483442,0
3040,50,5,4,5,1,0,0,0,0,0,0.25,0,3,0,16,19200,21280,4800,19199.9992675781
3041,40,5,5,5,1,1,1,0,0,0,0.0600000023841857,0,2,1,22,27999.9982910157,22666.6657659743,4166.66650109822,0
3042,50,5,5,3,0.66000000635783,0,0,0,0,1,0.0699999978144963,0,2,1,20,28285.716796875,22571.429276142,5000.00015610741,0
3043,42,16,5,3,1.53999996185303,1,0,0,0,0,0.100000003973643,0,2,1,20,40799.996887207,17599.9993006389,4999.99980131786,0
3044,45,1,3,1,0.88000003496806,0,0,0,0,0,0.0600000023841857,0,2,1,20,29999.9981689453,19999.9992052715,3333.33320087858,0
3045,48,2,6,2,0.66000000635783,1,0,0,0,1,0.0600000023841857,0,2,1,20,31999.998046875,18333.3326048322,3333.33320087858,0
3046,55,2,7,0,1.80000003178914,0,0,0,0,0,0.149999996026357,0,2,1,20,38400,12333.3336600551,5000.00013245477,0
3047,59,3,5,2,0.699999968210857,1,1,1,0,1,0.149999996026357,0,2,1,21,40800,12400.0003284878,5000.00013245477,0
3048,32,9,6,1,1.09999998410543,1,0,0,0,0,0.220000008742015,0,2,1,22,40181.8179931641,14454.5448801734,4545.45436483442,0
3049,58,14,4,0,1.32000001271566,1,1,0,0,0,0.149999996026357,0,2,1,20,38400.0018310547,12866.6670075169,4666.66679029112,0
3050,30,2,5,5,0.769999980926513,1,0,0,0,0,0.120000004768372,0,2,1,21,41999.9996337891,14166.6661037339,4166.66650109821,0
3051,38,2,4,0,0.220000008742015,1,0,0,0,1,0.220000008742015,0,2,1,20,34909.08984375,25227.271724831,3636.36349186753,22909.090209961
3052,25,2,3,0,0.330000003178914,1,0,0,0,1,0.330000003178914,0,2,1,20,30303.0303955077,20545.4543475387,3636.36360133428,23636.3637084961
3053,48,1,2,0,0.159999996423721,0,0,0,0,0,0.159999996423721,0,2,1,19,45000.0021972657,23125.000516884,3750.00008381903,24500.0017089844
3054,32,7,3,2,0.299999992052714,0,0,0,0,0,0.100000003973643,0,2,1,20,33999.9979248047,23499.9990661939,3999.99984105429,20799.999206543
3055,35,16,5,5,1,1,0,0,0,0,0.220000008742015,0,2,1,18,19636.3630371094,26136.3625977979,3636.36349186753,15999.9998474121
3056,45,2,5,2,0.400000015894573,1,0,0,1,0,0.100000003973643,0,2,1,20,31999.998046875,23499.9990661939,3999.99984105429,21600
3057,28,5,5,7,0.360000014305113,1,0,0,0,1,0.159999996423721,0,2,1,20,45000.0021972657,23125.000516884,3750.00008381903,26000.000793457
3058,32,1,2,0,0.279999991257985,0,0,0,0,0,0.180000007152557,0,2,1,20,39999.9990234375,19277.7770117478,3888.88873435834,20222.2212524414
3059,30,1,6,0,0.180000007152557,0,0,0,0,0,0.180000007152557,0,2,1,18,37777.7768554688,18888.8881383119,3888.88873435834,24888.8887939453
3060,55,2,2,1,0.419999996821087,1,0,0,0,1,0.200000007947286,0,2,1,20,27999.9993896484,22599.9991019567,3999.99984105429,28599.999206543
3061,40,12,8,6,1.5,1,1,0,1,0,0.220000008742015,0,3,0,18,39272.7260742188,23931.8172308532,9090.90872966883,32727.2717285156
3062,52,2,7,7,1,0,0,0,1,0,0.240000009536743,0,3,0,15,29999.9981689453,24999.9990065893,6249.99975164732,32499.9975585938
3063,45,10,13,18,1.30000003178914,0,0,1,1,0,0.299999992052714,0,3,0,20,46666.665527344,21333.3338984737,5333.33347461842,40052.9411764706
3064,56,12,4,0,3,1,0,1,1,0,0.319999992847443,0,3,0,20,24000.0007324219,24031.2505371403,6250.00013969839,21250.0012207031
3065,46,7,6,10,0.37000000476837,1,0,0,0,0,0.37000000476837,0,2,1,18,64287.1354431374,15702.7025003343,4054.05400180749,34594.5959472657
3066,52,3,4,0,1.19999996821086,1,0,0,1,0,0.270000000794729,0,3,0,4,44048.5960522508,10462.9629321659,4444.44443136249,35555.5563354492
3067,31,15,6,11,3,1,0,0,1,0,0.270000000794729,0,3,0,15,52148.1492919923,26962.9628835991,6666.66664704374,52148.1492919923
3068,40,5,5,5,0.360000014305113,0,0,0,0,0,0.360000014305113,0,2,1,18,42213.2343547339,18722.2214782681,4999.99980131788,16666.6662597656
3069,68,10,6,2,2.10000006357829,1,0,1,0,0,0.240000009536743,0,2,1,20,63999.9975585938,17499.9993046125,4999.99980131786,54000
3070,42,16,4,0,0.72000002861023,1,0,0,1,0,0.240000009536743,0,2,1,18,55999.9995117188,26520.8322794901,6249.99975164732,35999.9978027344
3071,31,3,5,3,0.72000002861023,0,0,0,0,0,0.139999995628993,0,2,1,15,36000.0010986328,7142.85736586773,3571.42868293386,24000.0007324219
3072,31,8,4,2,1.67999998728434,0,0,0,1,0,0.0900000035762787,0,2,1,14,42222.2211914063,25833.3323068089,4166.66650109822,19999.9992370605
3073,25,5,6,7,1.01999998092651,0,0,0,0,1,0.0600000023841857,0,2,1,15,31999.998046875,14166.666103734,4166.66650109822,14999.9990844726
3074,30,10,6,2,1.19999996821086,0,0,0,0,0,0.189999997615814,0,2,1,14,35789.4741210938,7631.57904313211,3947.36847058558,26947.3681640625
3075,28,16,4,4,1.19999996821086,0,0,0,0,0,0.0900000035762787,0,2,1,15,53333.3312988281,8944.44408902417,5555.55533479762,17333.3326721191
3076,50,6,5,3,1.19999996821086,0,0,0,0,0,0.0900000035762787,0,2,1,14,33999.9979248047,18999.9992450079,4999.99980131786,15999.9993896484
3077,35,1,4,1,0.88000003496806,0,0,0,0,1,0.220000008742015,0,3,0,14,35454.545288086,12504.5449576595,4318.18164659269,18909.0907287598
3078,38,10,4,2,1.19999996821086,0,0,0,1,0,0.159999996423721,0,2,1,14,52000.0019531251,21625.0004833564,5000.00011175871,21000.0014648438
3079,56,12,5,2,2.88000011444092,1,0,0,1,0,0.159999996423721,0,2,1,14,32000.0009765625,23375.000522472,3750.00008381903,18750.0009155274
3080,32,14,4,3,2.03999996185303,1,0,0,1,0,0.209999998410543,0,1,0,12,41142.8583984375,17857.1429923008,4285.71431815219,0
3081,55,9,7,3,2,0,0,0,1,0,0.120000004768372,0,3,0,14,19999.9992370605,19458.3325601287,8333.33300219643,22251.6331380956
3082,60,11,5,1,0.75,1,0,0,1,0,0.299999992052714,0,3,0,12,28800.0021972657,12000.0003178914,2000.00005298191,19200.0009155274
3083,40,7,5,0,1,0,0,0,0,0,0.299999992052714,0,3,0,10,24000.0007324219,10783.3336189941,3333.33342163651,24000.0007324219
3084,32,5,4,2,0.159999996423721,0,0,0,0,0,0.120000004768372,0,3,0,10,29999.9992675782,4999.99980131786,3333.33320087857,29999.9992675782
3085,55,1,5,2,1,0,0,0,0,0,0.299999992052714,0,2,1,10,24000.0007324219,10783.3336189941,3333.33342163651,24000.0007324219
3086,40,7,3,0,0.650000015894573,0,0,0,1,0,0.650000015894573,0,3,0,10,22153.8449707031,9953.84591044287,3076.9230016825,22153.8449707031
3087,35,5,5,2,0.72000002861023,1,0,0,0,0,0.299999992052714,0,3,0,10,24000.0007324219,10783.3336189941,3333.33342163651,24000.0007324219
3088,55,3,5,2,0.759999990463257,0,0,0,1,0,0.220000008742015,0,3,0,12,21818.1816101074,13181.8176580198,4999.99980131786,24727.2724914551
3089,40,6,7,4,0.72000002861023,0,0,0,1,0,0.299999992052714,0,3,0,14,20000.0006103516,18600.0004927317,8333.33355409129,33600.0003662109
3090,50,1,5,5,0.480000019073487,1,0,0,1,0,0.240000009536743,0,3,0,10,19999.9995117188,15624.9993791183,4166.66650109821,29999.9992675782
3091,30,5,4,2,0.66000000635783,1,0,1,0,0,0.149999996026357,0,2,1,22,45600,19200.0005086263,4000.00010596382,20000.0006103516
3092,20,10,8,3,1.53999996185303,0,0,0,0,1,0.139999995628993,0,2,1,22,46285.7156982422,19857.1434771123,4285.71441952064,14857.1433105469
3093,56,1,5,1,0.200000007947286,0,0,0,0,0,0.200000007947286,0,2,1,21,50399.9989013672,22499.9991059304,4999.99980131786,14399.9989013672
3094,53,5,6,3,1.76000006993612,0,0,0,0,0,0.200000007947286,0,2,1,22,41599.998046875,22399.999109904,4999.99980131786,12999.999206543
3095,25,8,6,1,0.259999990463257,0,0,0,0,1,0.100000003973643,0,2,1,22,44799.9990234375,22599.9991019567,4999.99980131786,14399.9989013672
3096,56,0,11,0,0.66000000635783,0,0,0,0,0,0.139999995628993,0,2,1,21,43714.2870483398,19857.1434771123,4285.71441952064,16000.0004882813
3097,55,0,5,3,0.549999992052713,1,0,0,0,1,0.149999996026357,0,2,1,22,43200,19200.0005086263,4000.00010596382,18666.6672363281
3098,48,0,3,1,0.240000009536743,0,0,0,0,0,0.0799999982118607,0,2,1,20,31500.0021972657,17375.0003883615,3750.00008381903,19500
3099,48,10,5,1,0.549999992052713,0,0,0,0,0,0.100000003973643,0,2,1,22,37399.9989624023,15449.9993860722,4999.99980131786,15599.9988098145
3100,35,1,3,1,0.0500000019868213,0,0,0,0,1,0.0500000019868213,0,2,1,22,35999.9978027344,5999.99976158145,3999.9998410543,20799.999206543
3101,45,1,7,3,1.53999996185303,1,0,0,0,0,0.240000009536743,0,2,1,22,42499.9989624023,17916.6659547223,4583.33315120803,30333.3310546875
3102,56,5,5,2,0.25,0,0,0,0,0,0.25,0,2,1,20,46079.9989013672,20320,4800,36000
3103,40,8,4,4,0.330000003178914,1,0,0,0,0,0.330000003178914,0,2,1,21,36363.6364746094,18787.8786068938,4545.45450166785,26787.8774414063
3104,24,8,3,3,0.699999968210857,0,0,0,0,0,0.299999992052714,0,2,1,23,20400.0012817383,19766.6671903045,4100.00010861291,22400.0002441406
3105,21,13,1,11,0.25,0,0,0,0,0,0.25,0,2,1,22,43519.9989624023,15800,4400,33600.0009155274
3106,26,5,3,2,0.330000003178914,0,0,0,0,0,0.330000003178914,0,2,1,21,36363.6364746094,15909.0907558375,4545.45450166785,26787.8774414063
3107,24,8,2,2,0.599999984105427,0,0,0,0,0,0.400000015894573,0,2,1,22,44199.9979248047,17624.9992996454,4499.99982118606,33599.9974365235
3108,40,1,6,4,0.419999996821087,1,0,0,0,0,0.200000007947286,0,2,1,21,40799.996887207,6749.99973177911,4499.99982118607,30799.9991455078
3109,35,5,5,2,0.570000012715657,1,0,0,0,1,0.349999984105427,0,2,1,22,37714.2874145508,19228.5723017999,4857.14307772062,32571.4306640625
3110,40,5,4,5,1.32000001271566,0,0,0,0,0,0.330000003178914,0,2,1,21,36363.6364746094,18787.8786068938,4545.45450166785,26787.8774414063
3111,28,9,6,0,1.73000001907349,0,0,0,0,0,0.200000007947286,0,2,1,20,23999.9985351563,17149.9993185203,3999.99984105429,0
3112,65,8,4,1,0.66000000635783,0,0,0,0,0,0.180000007152557,0,2,1,18,23999.9985351563,11111.1106695952,4444.4442678381,0
3113,58,2,4,7,0.66000000635783,0,0,0,0,0,0.299999992052714,0,2,1,22,29999.9992675783,16833.3337792644,4000.00010596382,0
3114,45,5,2,6,1.48999993006388,0,0,0,0,0,0.299999992052714,0,2,1,25,24000.0007324219,16166.6670949371,4000.00010596382,0
3115,48,5,2,1,0.25,1,0,0,0,0,0.25,0,2,1,22,37000.8205629076,9800,4800,0
3116,45,5,5,1,1.15000001589457,0,0,0,1,0,0.180000007152557,0,2,1,18,26666.666015625,15749.9993741513,4444.4442678381,0
3117,45,5,5,0,1.15000001589457,0,0,0,0,0,0.240000009536743,0,2,1,23,37499.9990844726,14791.6660788987,4583.33315120803,0
3118,65,5,4,0,1.14000002543132,0,0,0,0,0,0.220000008742015,0,2,1,22,28363.6354980469,17499.9993046125,4545.45436483442,0
3119,65,8,4,1,0.789999961853027,0,0,0,0,0,0.240000009536743,0,2,1,20,29999.9992675781,16874.9993294478,4166.66650109821,0
3120,35,10,4,3,0.66000000635783,0,0,0,0,0,0.25,0,2,1,23,26880.0007324219,17800,4400,0
3121,63,10,9,0,2,1,1,0,0,0,0.220000008742015,0,2,1,30,35454.545288086,21636.3627766118,4363.63619024104,29090.9088134765
3122,63,10,5,1,3,1,0,0,0,0,0.220000008742015,0,2,1,30,35454.545288086,21636.3627766118,4363.63619024104,29090.9088134765
3123,23,11,5,0,2,1,0,0,0,0,0.240000009536743,0,2,1,30,34999.9996948242,19416.6658951177,3999.99984105428,26666.665649414
3124,27,14,4,1,2,1,1,0,0,0,0.220000008742015,0,2,1,28,35454.545288086,21636.3627766118,4363.63619024104,32727.2717285156
3125,65,11,2,0,2,1,1,0,1,0,0.400000015894573,0,2,1,30,34999.9991455078,20249.9991953373,4499.99982118606,33999.9975585938
3126,63,10,4,0,2.5,1,0,0,0,0,0.400000015894573,0,2,1,30,32499.999206543,20499.9991854031,4499.99982118606,31999.9987792969
3127,63,10,4,0,0.62000000476837,1,1,0,0,0,0.62000000476837,0,1,0,30,33870.9677124024,17419.3547047388,4838.70964020523,0
3128,63,10,7,2,6.59999974568683,1,1,0,0,0,0.240000009536743,0,2,1,30,34999.9996948242,19416.6658951177,3999.99984105428,26666.665649414
3129,65,11,2,0,2,1,1,0,0,0,0.459999998410543,0,2,1,30,35217.3916625976,18260.8696283149,4130.43479688075,29565.2178955078
3130,21,11,5,2,3,1,1,0,0,0,0.220000008742015,0,2,1,30,35454.545288086,20727.2719036449,4363.63619024104,29090.9088134765
3131,35,12,4,0,0.669999996821087,0,0,0,1,0,0.209999998410543,0,3,0,19,51428.5729980469,18809.5239518902,4761.90479794688,21333.333984375
3132,36,12,4,0,1,1,1,0,1,0,0.209999998410543,0,3,0,20,45333.3347167969,18190.4763281571,4761.90479794688,24000.0007324219
3133,36,12,4,3,0.75,1,0,0,1,0,0.209999998410543,0,3,0,22,51428.5729980469,18571.4287119928,4761.90479794688,28571.4294433594
3134,36,12,4,4,0.669999996821087,1,0,0,1,0,0.209999998410543,0,3,0,20,30476.19140625,19523.8096715822,4761.90479794688,22857.1435546875
3135,35,8,3,3,1,1,0,0,1,0,0.120000004768372,0,3,0,18,47999.9981689453,20416.6658553812,4166.66650109821,21666.6661376953
3136,38,8,4,3,1,1,0,0,1,1,0.360000014305113,0,3,0,21,51999.9993896484,15694.4438208033,4444.44426783811,26444.4422607422
3137,33,12,6,4,2.39999993642171,1,1,1,1,0,0.240000009536743,0,3,0,18,49999.9987792969,22499.9991059304,4166.66650109821,24999.9993896485
3138,35,11,8,0,2.39999993642171,1,1,0,1,0,0.240000009536743,0,3,0,19,41999.9996337891,21666.6658057107,4166.66650109821,25666.6655273438
3139,40,8,2,3,0.37999999523163,0,0,0,1,0,0.120000004768372,0,3,0,18,45333.3316040039,19166.6659050518,4166.66650109821,19999.9995117188
3140,50,6,5,2,0.240000009536743,0,0,0,1,1,0.240000009536743,0,3,0,19,50666.6647338867,18124.9992797772,4166.66650109821,18666.6659545898
3141,28,10,4,4,1.19999996821086,0,0,0,0,0,0.319999992847443,0,3,0,25,27000,14843.7503317837,4375.00009778887,29250
3142,55,12,5,2,0.72000002861023,1,0,0,1,0,0.33999999364217,0,3,0,25,23294.1187133789,17205.8826746826,4411.76478838015,25411.7658691406
3143,50,10,6,3,2.64000002543132,1,0,1,0,0,0.240000009536743,0,3,0,22,19999.9987792969,14916.6660739316,4583.33315120803,24999.9993896485
3144,40,15,4,4,1,1,0,0,0,0,0.240000009536743,0,3,0,20,21999.9986572266,14708.3327488767,4999.99980131786,19999.9987792969
3145,27,3,4,0,0.240000009536743,0,0,0,0,0,0.240000009536743,0,3,0,20,27530.3710203683,14708.3327488767,4583.33315120803,27814.5418045942
3146,25,16,2,2,0.330000003178914,1,1,0,0,0,0.330000003178914,0,3,0,24,21333.3338012695,16454.5452960376,4242.42420155666,23272.7277832031
3147,40,3,5,2,0.509999990463257,0,0,0,0,0,0.240000009536743,0,3,0,22,19499.9988098145,12208.3328482178,4583.33315120803,24999.9993896485
3148,48,9,4,0,1.27999997138977,1,0,0,0,0,0.240000009536743,0,3,0,22,26999.9983520508,18458.3325998651,4583.33315120803,15999.9993896484
3149,55,12,2,0,0.330000003178914,1,0,0,0,0,0.330000003178914,0,3,0,25,20606.0595703125,16212.1210559487,4242.42420155666,19393.9398193359
3150,55,2,7,4,1.08000000317891,1,0,0,0,0,0.279999991257985,0,3,0,20,30857.1437988283,13035.7146927086,4285.71441952064,20000.0006103516
3151,42,10,3,0,0.88000003496806,1,0,0,0,0,0.259999990463257,0,2,1,22,23076.9232177734,15000.0005501967,3846.15398722993,21538.4619140625
3152,60,10,6,3,2.17000007629395,1,0,1,0,0,0.220000008742015,0,2,1,18,21818.1811523438,17045.4538681291,3636.36349186753,21818.1811523438
3153,57,9,5,5,1.69999996821086,1,1,0,0,0,0.229999999205271,0,2,1,18,25043.4777832031,14130.4348314342,3478.2608815838,19130.4345703125
3154,65,15,3,0,2.23999993006388,1,0,0,0,0,0.4699999888738,0,2,1,22,22127.6605224609,14680.8514113661,3829.78732470421,21276.5954589844
3155,42,10,2,0,0.66000000635783,0,0,0,0,0,0.169999996821086,0,2,1,18,21176.4715576172,11470.5884497883,3529.41183070411,18823.5296630859
3156,25,6,4,1,1.27999997138977,1,0,0,0,0,0.299999992052714,0,2,1,22,21333.3343505859,14000.0003708734,4000.00010596382,20000.0006103516
3157,50,2,3,0,0.66000000635783,1,0,0,0,0,0.220000008742015,0,2,1,18,21818.1811523438,13181.8176580198,3636.36349186753,21999.9986572266
3158,65,12,2,3,2.16000000635783,1,0,0,0,0,0.220000008742015,0,2,1,18,21818.1811523438,14772.7266857118,3636.36349186753,23999.9992675781
3159,42,8,5,5,2.64000002543132,1,0,0,0,0,0.110000004371007,0,2,1,18,25454.5440673828,18909.0901577112,4545.45436483442,23999.9992675781
3160,50,17,4,0,1.23000001907349,1,1,0,0,0,0.220000008742015,0,2,1,18,21818.1811523438,14772.7266857118,3636.36349186753,19999.9987792969
3161,27,11,5,5,1.44000005722046,0,0,0,1,0,0.220000008742015,0,2,1,20,27272.7264404297,17272.7265863708,4545.45436483442,26181.8179321289
3162,27,11,3,2,1.44000005722046,1,0,0,1,0,0.220000008742015,0,2,1,20,27272.7264404297,16363.6357134039,4545.45436483442,26181.8179321289
3163,30,9,2,0,1.5,1,0,0,1,0,0.330000003178914,0,2,1,20,24242.4243164063,14848.4847054483,4545.45450166785,17454.5458374024
3164,52,10,6,1,0.330000003178914,1,0,0,1,0,0.120000004768372,0,2,1,14,27530.3710203683,16541.6660093599,4166.66650109821,11125.8165690478
3165,27,11,3,1,1.44000005722046,1,0,0,1,0,0.400000015894573,0,2,1,20,29999.9981689453,15749.9993741512,4499.99982118606,30599.9978027344
3166,35,5,6,2,1,0,0,0,1,0,0.330000003178914,0,2,1,16,29090.9097290039,20303.0301074497,4545.45450166785,23272.7270507812
3167,58,10,3,0,0.44000001748403,0,1,0,0,0,0.330000003178914,0,2,1,20,23272.7277832031,15969.6968158597,4545.45450166785,30545.4539794922
3168,46,9,3,1,1.19999996821086,0,0,0,1,0,0.400000015894573,0,2,1,10,29999.9992675781,19049.999243021,4999.99980131784,23999.9985351563
3169,27,11,3,0,1.44000005722046,0,0,0,1,0,0.220000008742015,0,2,1,20,27272.7264404297,17272.7265863708,4545.45436483442,26181.8179321289
3170,22,10,3,0,0.220000008742015,0,0,0,0,0,0.110000004371007,0,2,1,14,25454.5440673828,19863.6355743264,3636.36349186753,39272.7260742188
3171,55,8,5,7,0.44000001748403,0,0,0,0,1,0.220000008742015,0,3,0,20,28363.6354980469,9727.27234074565,4545.45436483442,33090.9089355469
3172,28,8,4,0,0.769999980926513,1,0,0,0,0,0.25,0,3,0,22,26880.0007324219,12960,4800,26880.0007324219
3173,35,10,5,8,1.09999998410543,1,0,0,0,0,0.220000008742015,0,3,0,20,28363.6362304688,8363.63603129532,4545.45436483442,30545.4536132813
3174,30,7,5,1,1.42000007629395,1,0,0,0,0,0.519999980926513,0,3,0,20,16153.8464355469,3538.46166825154,1923.07699361497,10153.8466186524
3175,40,5,4,2,0.25,1,0,0,0,0,0.25,0,3,0,22,34357.9028640433,9360,4800,26880.0007324219
3176,45,0,2,7,1.17999998728434,0,0,0,0,0,0.220000008742015,0,2,1,20,29454.5445556641,10181.8177772291,4545.45436483442,28363.6354980469
3177,40,3,5,2,0.200000007947286,1,0,0,0,0,0.200000007947286,0,3,0,20,33036.4440146112,9149.99963641168,4999.99980131786,26701.9597657148
3178,48,10,5,4,0.330000003178914,0,0,0,0,1,0.149999996026357,0,2,1,18,52858.3176823628,4213.33344494855,4000.00010596382,26701.9628215117
3179,65,5,4,1,1.03999996185303,0,0,0,0,0,0.25,0,3,0,22,33600,17760,4800,26880.0007324219
3180,55,5,6,3,0.91000000635783,1,0,0,0,0,0.220000008742015,0,3,0,20,35454.545288086,16090.9084515138,4545.45436483442,32727.2717285156
3181,32,1,5,1,0.549999992052713,0,0,0,0,1,0.220000008742015,0,2,1,20,42545.4543457032,22272.7263876886,4999.99980131786,26181.8173828125
3182,50,2,8,4,0.66000000635783,0,0,0,0,0,0.220000008742015,0,2,1,18,47272.7270507813,24090.9081336224,4999.99980131786,25999.998413086
3183,60,2,4,8,1.76000006993612,1,0,0,0,1,0.180000007152557,0,3,0,20,49111.110534668,11666.666203075,4444.4442678381,29333.3312988281
3184,58,12,5,3,5.5,1,1,0,0,0,0.220000008742015,0,2,1,18,47272.7270507813,24999.9990065893,4999.99980131786,26181.8173828125
3185,40,6,9,0,0.549999992052713,1,0,0,0,0,0.220000008742015,0,2,1,18,45818.1793212891,17954.5447410959,4999.99980131786,25999.998413086
3186,38,5,4,2,0.180000007152557,0,0,0,0,0,0.180000007152557,0,2,1,18,39999.9990234375,14722.2216372137,4444.4442678381,23999.9985351563
3187,40,4,6,3,0.66000000635783,0,0,0,0,1,0.220000008742015,0,2,1,21,42545.4543457032,20909.0900782383,4999.99980131786,21818.1818847656
3188,60,1,3,3,0.37999999523163,0,0,0,0,1,0.180000007152557,0,2,1,20,43999.9969482422,14444.4438704738,4444.4442678381,23111.1110229492
3189,42,1,6,0,0.88000003496806,1,0,0,0,1,0.220000008742015,0,2,1,19,43272.7249145508,21272.7264274251,4999.99980131786,30727.2725830078
3190,50,1,5,7,1.53999996185303,0,0,0,0,1,0.270000000794729,0,3,0,16,31111.1114501953,22518.5184522366,5555.55553920311,15407.4077453613
3191,55,12,4,3,0.44000001748403,1,0,0,0,0,0.110000004371007,0,2,1,18,30545.4536132813,12181.8176977562,6363.63611076818,29090.9091796875
3192,45,5,3,5,0.88000003496806,0,0,0,0,0,0.110000004371007,0,2,1,18,17454.5452880859,10272.7268645258,5454.5452378013,20363.6361694336
3193,35,5,5,1,0.44000001748403,1,0,0,0,0,0.220000008742015,0,2,1,20,28363.6354980469,9272.72690426221,4545.45436483442,30545.4536132813
3194,45,2,3,5,0.549999992052713,0,0,0,0,0,0.270000000794729,0,2,1,25,26962.963256836,16481.4814329692,4444.44443136249,29037.0373535156
3195,55,10,2,1,0.44000001748403,0,0,0,0,0,0.220000008742015,0,2,1,22,32727.2717285157,12909.0903961297,4545.45436483442,30545.4536132813
